Iteracion;nBoids;Boid;Location X;Location Y;Velocity X; Velocity Y;Acceleration X; Acceleration Y
112;50;31;657.08624;87.30556;0.8531614;-0.72882193;0.0;-0.0
112;50;34;668.7501;140.97566;1.728319;0.1164003;-0.0;0.0
112;50;35;665.22;139.41801;1.4319099;0.14505953;-0.0;0.0
112;50;36;691.8826;141.34402;1.9377548;-0.31596616;-0.0;0.0
112;50;37;682.5561;165.75496;1.6093156;0.16695577;0.0;-0.0
112;50;39;664.01025;115.45926;1.178702;-0.6948198;0.0;-0.0
112;50;42;681.2513;97.500854;1.2407167;-0.720727;-0.0;-0.0
112;50;45;664.3082;102.9479;1.2067161;-0.82263434;-0.0;-0.0
112;50;47;679.55365;113.53649;1.7587018;-0.70166594;-0.0;-0.0
112;50;48;672.5799;158.28632;1.6614149;0.2201711;0.0;-0.0
113;50;2;677.18146;120.33942;1.8582965;-0.19401804;0.0;0.0
113;50;9;661.76227;136.33109;1.767352;0.030542798;-0.0;0.0
113;50;29;675.61224;133.47705;1.5627565;-0.17151788;0.0;-0.0
113;50;30;660.7591;124.92338;1.6085894;-0.65863526;-0.0;-0.0
113;50;31;657.949;86.57028;0.86275625;-0.7352739;0.0;-0.0
113;50;34;670.47253;141.10121;1.722391;0.12555614;-0.0;0.0
113;50;35;666.6682;139.57188;1.4482443;0.15386562;0.0;0.0
113;50;36;693.8065;141.04726;1.9238846;-0.29676193;-0.0;0.0
113;50;37;684.19745;165.89894;1.6413476;0.14398389;0.0;-0.0
113;50;39;664.919;114.85672;0.90875226;-0.6025362;-0.0;0.0
113;50;42;682.48895;96.77002;1.2376972;-0.7308323;-0.0;-0.0
113;50;45;665.50885;102.1232;1.2005942;-0.8247015;-0.0;-0.0
113;50;47;681.30316;112.83055;1.7495193;-0.7059384;-0.0;-0.0
113;50;48;674.24524;158.50607;1.665352;0.21976098;0.0;-0.0
113;50;49;655.1462;108.08517;1.0248168;-0.6803231;-0.0;0.0
114;50;2;679.06775;120.10972;1.8863063;-0.22969878;0.0;-0.0
114;50;9;663.5281;136.37207;1.7658287;0.040990002;-0.0;0.0
114;50;11;657.07086;117.9012;1.199226;-0.6531043;-0.0;-0.0
114;50;29;677.2163;133.30287;1.6040405;-0.1741836;0.0;-0.0
114;50;30;662.36096;124.25834;1.6018567;-0.6650422;-0.0;-0.0
114;50;31;658.82025;85.829056;0.871283;-0.74122906;0.0;-0.0
114;50;34;672.1893;141.2357;1.7167122;0.13449705;-0.0;0.0
114;50;35;668.12805;139.73602;1.4598126;0.1641379;0.0;0.0
114;50;36;695.71826;140.76985;1.9117192;-0.27740142;-0.0;0.0
114;50;37;685.86847;166.02353;1.6710244;0.12458375;0.0;-0.0
114;50;39;665.85626;114.24338;0.9372541;-0.61333853;0.0;-0.0
114;50;40;673.53754;168.33171;1.27702;0.3330539;-0.0;0.0
114;50;42;683.72284;96.02962;1.233881;-0.7404017;-0.0;-0.0
114;50;45;666.70404;101.29632;1.1952032;-0.8268804;-0.0;-0.0
114;50;46;666.5633;148.1118;1.5056777;0.20707838;-0.0;0.0
114;50;47;683.0462;112.120346;1.7430382;-0.71020716;-0.0;-0.0
114;50;48;675.93414;158.71071;1.6889075;0.2046325;0.0;-0.0
114;50;49;656.16095;107.40687;1.0147778;-0.6783002;-0.0;0.0
115;50;2;680.985;119.85493;1.9172242;-0.2547946;0.0;-0.0
115;50;9;665.2924;136.42303;1.7643229;0.050959684;-0.0;0.0
115;50;11;657.9763;117.346504;0.90546507;-0.5546952;-0.0;0.0
115;50;25;661.2456;134.81836;1.7230937;-0.023787238;0.0;0.0
115;50;29;678.85925;133.13182;1.642947;-0.17105627;0.0;0.0
115;50;30;663.9558;123.58707;1.5948678;-0.67127085;-0.0;-0.0
115;50;31;659.69904;85.08238;0.87878835;-0.7466716;0.0;-0.0
115;50;32;659.4487;127.90067;1.378082;-0.59867275;-0.0;-0.0
115;50;34;673.90045;141.37897;1.7111644;0.14326686;-0.0;0.0
115;50;35;669.59607;139.91093;1.4680172;0.1749054;0.0;0.0
115;50;36;697.6191;140.51166;1.900827;-0.25819978;-0.0;0.0
115;50;37;687.5665;166.13199;1.6980506;0.10846471;0.0;-0.0
115;50;39;666.8189;113.61865;0.9626579;-0.62472165;0.0;-0.0
115;50;40;674.50555;168.70914;0.96800935;0.37742203;-0.0;0.0
115;50;42;684.95215;95.28021;1.2292897;-0.74940825;-0.0;-0.0
115;50;45;667.8878;100.46989;1.183793;-0.82642996;-0.0;0.0
115;50;46;668.06104;148.32343;1.4977628;0.21161747;-0.0;0.0
115;50;47;684.77563;111.40584;1.7294513;-0.71450764;-0.0;-0.0
115;50;48;677.6421;158.9045;1.7079518;0.19377917;0.0;-0.0
115;50;49;657.16583;106.73072;1.0048819;-0.676147;-0.0;0.0
116;50;2;682.9283;119.597725;1.9433185;-0.25720257;0.0;-0.0
116;50;9;667.0554;136.48354;1.76301;0.060505092;-0.0;0.0
116;50;11;658.88586;116.7819;0.9095276;-0.5646036;0.0;-0.0
116;50;25;662.9647;134.80893;1.7191015;-0.009428976;-0.0;0.0
116;50;29;680.5426;132.95232;1.683326;-0.17949827;0.0;-0.0
116;50;30;665.5471;122.90924;1.5912976;-0.6778273;-0.0;-0.0
116;50;31;660.5844;84.33069;0.88536173;-0.7516914;0.0;-0.0
116;50;32;660.8165;127.2934;1.3678207;-0.60726565;-0.0;-0.0
116;50;34;675.60596;141.5308;1.7055303;0.1518329;-0.0;0.0
116;50;35;671.07025;140.09639;1.474196;0.18545295;0.0;0.0
116;50;36;699.5095;140.27197;1.8904307;-0.23968701;-0.0;0.0
116;50;37;689.278;166.23749;1.7114681;0.10549478;0.0;-0.0
116;50;39;667.8039;112.98216;0.9850056;-0.6364901;0.0;-0.0
116;50;40;675.47534;169.09052;0.9697726;0.38137984;0.0;0.0
116;50;42;686.1762;94.522255;1.2240332;-0.75795835;-0.0;-0.0
116;50;45;669.05725;99.64562;1.1694299;-0.82426417;-0.0;0.0
116;50;46;669.55225;148.53952;1.4912331;0.21609493;-0.0;0.0
116;50;47;686.4941;110.68666;1.7184553;-0.719179;-0.0;-0.0
116;50;48;679.3644;159.09087;1.7223016;0.18637802;0.0;-0.0
116;50;49;658.161;106.056786;0.99515074;-0.67393714;-0.0;0.0
117;50;2;684.85944;119.27646;1.9311746;-0.32126343;-0.0;-0.0
117;50;9;668.8171;136.55309;1.7616638;0.06955609;-0.0;0.0
117;50;11;659.79767;116.208534;0.91179353;-0.5733622;0.0;-0.0
117;50;14;660.6043;132.01878;1.8045201;-0.4099637;-0.0;-0.0
117;50;25;664.6774;134.81357;1.7127339;0.0046319915;-0.0;0.0
117;50;27;661.93115;133.35793;1.7437758;-0.21172738;-0.0;0.0
117;50;29;681.972;132.82704;1.4293541;-0.12528087;-0.0;0.0
117;50;30;667.1342;122.225006;1.5870842;-0.6842309;-0.0;-0.0
117;50;31;661.47546;83.57439;0.8910644;-0.75630426;0.0;-0.0
117;50;32;662.17523;126.677536;1.3586738;-0.6158665;-0.0;-0.0
117;50;34;677.307;141.6907;1.7010752;0.1598897;-0.0;0.0
117;50;35;672.54614;140.29282;1.4758825;0.1964328;0.0;0.0
117;50;36;701.09906;140.1211;1.5895293;-0.1508738;-0.0;0.0
117;50;37;691.0003;166.34106;1.7222968;0.10357808;0.0;-0.0
117;50;39;668.8083;112.33378;1.0043683;-0.64838445;0.0;-0.0
117;50;40;676.4468;169.47552;0.9714506;0.3850047;0.0;0.0
117;50;42;687.3944;93.756165;1.2181814;-0.76609176;-0.0;-0.0
117;50;45;670.2233;98.818665;1.1660776;-0.82695925;-0.0;-0.0
117;50;46;671.0332;148.75977;1.4809717;0.22024313;-0.0;0.0
117;50;47;688.2041;109.96259;1.710024;-0.72406536;-0.0;-0.0
117;50;48;681.08594;159.27736;1.7215668;0.18650036;-0.0;0.0
117;50;49;659.1466;105.38509;0.98558104;-0.6716944;-0.0;0.0
118;50;2;686.4784;118.959496;1.61895;-0.316961;-0.0;0.0
118;50;9;670.5805;136.62997;1.7634208;0.07688752;0.0;0.0
118;50;11;660.71014;115.62756;0.91249144;-0.58097017;0.0;-0.0
118;50;14;662.38416;131.58853;1.7798433;-0.43025476;-0.0;-0.0
118;50;25;666.3806;134.83214;1.7031565;0.018568674;-0.0;0.0
118;50;26;658.99536;122.65626;1.1039801;-0.47857538;-0.0;0.0
118;50;27;663.6575;133.16997;1.7262915;-0.18795352;-0.0;0.0
118;50;29;683.443;132.68262;1.4709942;-0.14442177;0.0;-0.0
118;50;30;668.7165;121.534546;1.582268;-0.69046366;-0.0;-0.0
118;50;31;662.3714;82.813896;0.8959281;-0.76048815;0.0;-0.0
118;50;32;663.52423;126.05373;1.3490098;-0.62381065;-0.0;-0.0
118;50;34;679.0031;141.85858;1.6960773;0.16787046;-0.0;0.0
118;50;35;674.0236;140.49957;1.4774572;0.20675543;0.0;0.0
118;50;36;702.4198;140.05923;1.3207302;-0.061861992;-0.0;0.0
118;50;37;692.4372;166.50288;1.4368787;0.16182469;-0.0;0.0
118;50;39;669.83417;111.67457;1.0258526;-0.6592131;0.0;-0.0
118;50;40;677.41974;169.86385;0.97293115;0.38832644;0.0;0.0
118;50;42;688.6115;92.9813;1.2171173;-0.7748666;-0.0;-0.0
118;50;45;671.38654;97.989006;1.1632022;-0.8296615;-0.0;-0.0
118;50;46;672.20404;149.0233;1.1708373;0.2635272;-0.0;0.0
118;50;47;689.911;109.23388;1.7069187;-0.7287147;-0.0;-0.0
118;50;48;682.80676;159.46399;1.7208422;0.18662906;-0.0;0.0
118;50;49;660.12274;104.7157;0.97615075;-0.6693991;-0.0;0.0
119;50;2;688.11755;118.607506;1.6391364;-0.35199177;0.0;-0.0
119;50;9;672.0543;136.75218;1.4738402;0.12220727;-0.0;0.0
119;50;11;661.62195;115.0401;0.91183347;-0.58746666;-0.0;-0.0
119;50;14;664.14246;131.1376;1.7583274;-0.45093393;-0.0;-0.0
119;50;24;661.30316;132.14088;1.9405173;-0.4610223;-0.0;0.0
119;50;25;668.0731;134.86436;1.6924918;0.032231174;-0.0;0.0
119;50;26;660.0864;122.17967;1.0910457;-0.47658667;-0.0;0.0
119;50;27;665.368;133.00562;1.7105087;-0.16435207;-0.0;0.0
119;50;29;684.9519;132.50737;1.5088919;-0.17525174;0.0;-0.0
119;50;30;670.29346;120.83798;1.5769887;-0.69656014;-0.0;-0.0
119;50;31;663.27136;82.049644;0.89999086;-0.7642515;0.0;-0.0
119;50;32;664.8641;125.42215;1.339843;-0.6315745;-0.0;-0.0
119;50;34;680.6938;142.03435;1.6906589;0.17576346;-0.0;0.0
119;50;35;675.5004;140.71649;1.4768068;0.21692106;-0.0;0.0
119;50;36;703.77563;140.00569;1.3558129;-0.05354701;0.0;0.0
119;50;37;693.90546;166.65448;1.4682516;0.15159531;0.0;-0.0
119;50;39;670.88226;111.00525;1.0480926;-0.66931844;0.0;-0.0
119;50;40;678.0975;170.29932;0.67774534;0.43546706;-0.0;0.0
119;50;42;689.82666;92.19808;1.2151223;-0.7832163;-0.0;-0.0
119;50;45;672.54724;97.15663;1.1607025;-0.83237696;-0.0;-0.0
119;50;46;673.3775;149.29353;1.1734492;0.27023056;0.0;0.0
119;50;47;691.6193;108.50131;1.7082956;-0.73256826;0.0;-0.0
119;50;48;684.24963;159.68636;1.4428793;0.22237079;-0.0;0.0
119;50;49;661.0896;104.04861;0.9668652;-0.66708845;-0.0;0.0
120;50;2;689.50464;118.31002;1.3870722;-0.29748303;-0.0;0.0
120;50;7;659.7113;129.1406;1.4557532;-0.26761913;-0.0;0.0
120;50;9;673.5603;136.86526;1.5059893;0.11308946;0.0;-0.0
120;50;11;662.5319;114.44719;0.90999424;-0.592908;-0.0;-0.0
120;50;14;665.59265;130.74445;1.4502252;-0.393164;-0.0;0.0
120;50;24;663.2352;131.69583;1.9320809;-0.44504836;-0.0;0.0
120;50;25;669.75494;134.90997;1.6818507;0.045612983;-0.0;0.0
120;50;26;661.1641;121.705826;1.0777266;-0.47384912;-0.0;0.0
120;50;27;667.0641;132.86446;1.6961002;-0.14115272;-0.0;0.0
120;50;29;686.4992;132.30255;1.5472769;-0.20481645;0.0;-0.0
120;50;30;671.8649;120.13544;1.5715014;-0.70254886;-0.0;-0.0
120;50;31;663.89075;81.37903;0.61939466;-0.67061394;-0.0;0.0
120;50;32;666.19635;124.7826;1.3322568;-0.63954633;-0.0;-0.0
120;50;33;661.4192;132.116;1.8279861;-0.3065491;0.0;-0.0
120;50;34;682.38324;142.2167;1.6894388;0.18235056;-0.0;0.0
120;50;35;676.97144;140.94376;1.4709928;0.22726277;-0.0;0.0
120;50;36;705.1657;139.95999;1.3901005;-0.045700565;0.0;0.0
120;50;37;695.4028;166.79784;1.4973269;0.1433501;0.0;-0.0
120;50;39;671.6674;110.42859;0.7851518;-0.5766589;-0.0;0.0
120;50;40;678.7912;170.73785;0.6937179;0.43853226;0.0;0.0
120;50;42;690.7554;91.50514;0.92870617;-0.69294333;-0.0;0.0
120;50;45;673.70624;96.32154;1.1589826;-0.83509433;-0.0;-0.0
120;50;46;674.5543;149.57008;1.1768334;0.2765554;0.0;0.0
120;50;47;693.33746;107.76805;1.7181575;-0.7332643;0.0;-0.0
120;50;48;685.7277;159.88878;1.4780688;0.20242016;0.0;-0.0
120;50;49;662.04675;103.38442;0.95715505;-0.66418225;-0.0;0.0
121;50;2;690.9331;117.99837;1.4284476;-0.31165442;0.0;-0.0
121;50;3;666.92633;151.47632;1.2774206;0.14690056;-0.0;0.0
121;50;7;661.1521;128.88136;1.4408255;-0.25922477;-0.0;0.0
121;50;9;675.0876;136.98227;1.5273095;0.117006294;0.0;0.0
121;50;11;663.4404;113.84922;0.908483;-0.5979725;-0.0;-0.0
121;50;14;667.04517;130.31812;1.4525337;-0.42633185;0.0;-0.0
121;50;18;661.131;133.7776;1.5185773;-0.39516395;-0.0;-0.0
121;50;23;662.78394;138.89024;1.2878807;-0.14665969;-0.0;-0.0
121;50;24;665.138;131.24654;1.9027584;-0.44930235;-0.0;-0.0
121;50;25;671.42584;134.9688;1.6709197;0.058829147;-0.0;0.0
121;50;26;662.22815;121.23556;1.0640292;-0.47026995;-0.0;0.0
121;50;27;668.74677;132.74612;1.6826875;-0.11833583;-0.0;0.0
121;50;29;688.0786;132.05896;1.5793953;-0.24358568;0.0;-0.0
121;50;30;673.43097;119.42705;1.5660595;-0.70839125;-0.0;-0.0
121;50;31;664.5267;80.69981;0.6359237;-0.6792203;0.0;-0.0
121;50;32;667.5205;124.13565;1.3241779;-0.64694786;-0.0;-0.0
121;50;33;663.2574;131.80089;1.838173;-0.3151065;0.0;-0.0
121;50;34;684.0718;142.40533;1.6885556;0.18863176;-0.0;0.0
121;50;35;678.43524;141.18106;1.4637793;0.2373075;-0.0;0.0
121;50;36;706.5892;139.92183;1.4234318;-0.03816771;0.0;0.0
121;50;37;696.92676;166.93474;1.5240048;0.13690276;0.0;-0.0
121;50;39;672.4813;109.84055;0.81390846;-0.5880336;0.0;-0.0
121;50;40;679.2043;171.22322;0.41311535;0.48537195;-0.0;0.0
121;50;42;691.6969;90.7993;0.94152904;-0.70583874;0.0;-0.0
121;50;45;674.8642;95.483635;1.1579459;-0.8379052;-0.0;-0.0
121;50;46;675.7335;149.85257;1.1792183;0.28248572;0.0;0.0
121;50;47;695.0725;107.03859;1.7350204;-0.72945917;0.0;0.0
121;50;48;687.2365;160.07771;1.5087615;0.1889295;0.0;-0.0
121;50;49;662.99445;102.723045;0.9477035;-0.6613757;-0.0;0.0
122;50;2;692.40735;117.70362;1.4742199;-0.29474363;0.0;0.0
122;50;3;668.1943;151.6236;1.2679644;0.1472778;-0.0;0.0
122;50;7;662.57666;128.63086;1.4245433;-0.25050858;-0.0;0.0
122;50;8;652.2071;88.691536;0.74760056;-0.55752456;-0.0;0.0
122;50;9;676.63586;137.10213;1.5482907;0.119853705;0.0;0.0
122;50;11;664.06415;113.349045;0.62373674;-0.5001783;-0.0;0.0
122;50;14;668.5072;129.8619;1.4620314;-0.4562245;0.0;-0.0
122;50;18;662.6418;133.3735;1.5107931;-0.4041003;-0.0;-0.0
122;50;23;664.0575;138.74243;1.273544;-0.14781228;-0.0;-0.0
122;50;24;667.0152;130.78835;1.8772227;-0.45819145;-0.0;-0.0
122;50;25;673.0876;135.04051;1.6617128;0.071721286;-0.0;0.0
122;50;26;663.27875;120.76889;1.0505905;-0.46667033;-0.0;0.0
122;50;27;670.41644;132.64996;1.669704;-0.09615733;-0.0;0.0
122;50;29;689.6934;131.78212;1.6148235;-0.2768378;0.0;-0.0
122;50;30;674.99646;118.71265;1.5655048;-0.71439826;-0.0;-0.0
122;50;31;665.1776;80.01248;0.6509685;-0.68732655;0.0;-0.0
122;50;32;668.8362;123.48181;1.3156645;-0.65383756;-0.0;-0.0
122;50;33;665.10364;131.47934;1.8462611;-0.32154083;0.0;-0.0
122;50;34;685.7631;142.59859;1.6913722;0.19325677;0.0;0.0
122;50;35;679.8911;141.42809;1.4558611;0.24703063;-0.0;0.0
122;50;36;707.7519;139.95592;1.162725;0.0340827;-0.0;0.0
122;50;37;698.4746;167.06715;1.5478344;0.1324104;0.0;-0.0
122;50;39;673.3239;109.24164;0.8425973;-0.59891355;0.0;-0.0
122;50;40;679.64764;171.70848;0.44334638;0.48526272;0.0;-0.0
122;50;42;692.64966;90.081024;0.95274496;-0.7182769;0.0;-0.0
122;50;45;676.0217;94.64292;1.1575377;-0.8407139;-0.0;-0.0
122;50;46;676.91425;150.14069;1.1807392;0.28811118;0.0;0.0
122;50;47;696.82404;106.38656;1.751545;-0.65203255;0.0;0.0
122;50;48;688.7713;160.2581;1.534776;0.18039027;0.0;-0.0
122;50;49;663.9332;102.06426;0.9387828;-0.6587841;-0.0;0.0
123;50;1;657.1843;115.11343;0.9865322;-0.41142455;-0.0;0.0
123;50;2;693.6225;117.51599;1.2151319;-0.1876272;-0.0;0.0
123;50;3;669.453;151.77144;1.2587011;0.1478464;-0.0;0.0
123;50;7;663.69147;128.45738;1.1147852;-0.17347223;-0.0;0.0
123;50;8;652.94476;88.14373;0.7376525;-0.5478084;-0.0;0.0
123;50;9;678.2009;137.22726;1.5650738;0.12514098;0.0;0.0
123;50;11;664.69495;112.83959;0.6307909;-0.5094523;0.0;-0.0
123;50;14;669.9774;129.3782;1.4702454;-0.48368946;0.0;-0.0
123;50;18;664.14417;132.96098;1.5023677;-0.4125142;-0.0;-0.0
123;50;23;665.3164;138.59366;1.2589185;-0.14877814;-0.0;-0.0
123;50;24;668.8688;130.31918;1.8535897;-0.4691615;-0.0;-0.0
123;50;25;674.74066;135.12491;1.653106;0.08439657;-0.0;0.0
123;50;26;664.31757;120.30431;1.038809;-0.4645745;-0.0;0.0
123;50;27;672.0721;132.57533;1.6556574;-0.07463192;-0.0;0.0
123;50;29;691.3448;131.47513;1.6513826;-0.30699888;0.0;-0.0
123;50;30;676.5613;117.992546;1.5648365;-0.7201012;-0.0;-0.0
123;50;31;665.84235;79.3175;0.6647357;-0.69498193;0.0;-0.0
123;50;32;669.86285;122.921524;1.0266798;-0.56028795;-0.0;0.0
123;50;33;666.94684;131.1574;1.8432038;-0.32194796;-0.0;-0.0
123;50;34;687.46;142.79498;1.6969047;0.19640027;0.0;0.0
123;50;35;681.3378;141.68462;1.4467244;0.25653625;-0.0;0.0
123;50;36;708.9532;139.98975;1.2013179;0.03383515;0.0;-0.0
123;50;37;700.04364;167.19673;1.5690339;0.12958525;0.0;-0.0
123;50;39;674.192;108.63148;0.8681058;-0.61015874;0.0;-0.0
123;50;40;680.1214;172.19336;0.47374544;0.4848802;0.0;-0.0
123;50;42;693.6124;89.3509;0.96277475;-0.7301244;0.0;-0.0
123;50;45;677.17926;93.79952;1.1575532;-0.84340054;0.0;-0.0
123;50;46;677.7988;150.47314;0.88459206;0.33245915;-0.0;0.0
123;50;47;698.59454;105.80951;1.7705255;-0.57704705;0.0;0.0
123;50;48;690.32837;160.43288;1.557077;0.17477223;0.0;-0.0
123;50;49;664.86365;101.40784;0.93042475;-0.65642226;-0.0;0.0
124;50;1;658.1626;114.70877;0.97827464;-0.40465555;-0.0;0.0
124;50;2;694.8792;117.35121;1.2566988;-0.16478094;0.0;0.0
124;50;3;670.7021;151.91983;1.24911;0.14839362;-0.0;0.0
124;50;7;664.7944;128.29243;1.1029176;-0.16494395;-0.0;0.0
124;50;8;653.67267;87.60565;0.727883;-0.53808045;-0.0;0.0
124;50;9;679.7794;137.35902;1.5784866;0.13175729;0.0;0.0
124;50;11;665.3315;112.32205;0.6365328;-0.51753885;0.0;-0.0
124;50;12;668.83325;155.7141;1.0603427;0.08834065;-0.0;-0.0
